,KEY,sarcasm_explanation
360,4_S01E07_130_u,"The speaker's utterance includes playful and whimsical elements, but primarily consists of serious medical discussion. The tone shifts from monotone to flat, reflecting frustration or concern rather than sarcasm. The humorous phrases, such as """"This much sleep usually indicates poisoned apples,"""" are delivered as light-hearted jokes at the end, without undermining the sincere medical content. Facial expressions like raised brows and parted lips indicate engagement and mild surprise, but not sarcasm. Overall, the video conveys a genuine tone with moments of levity, rather than consistent sarcasm"
361,2_182_u,"The speaker's utterance """"The liberarche marquee at Caesar's palace"""" is delivered with sarcasm, as the statement is obviously untrue or exaggerated. The tone, although informative on the surface, carries an ironic edge that suggests the speaker is mocking or poking fun. Facial expressions and subtle vocal cues support a playful and sarcastic intent rather than a sincere one. The overall atmosphere hints at irony, contradicting a straightforward informative tone"
362,4_S01E05_114_u,"The speaker's utterance """"And when things go wrong, I get hurt. I’m not tough, I’m vulnerable"""" is delivered with a tone that pretends to be vulnerable, suggesting sarcasm or insincerity. The language, while appearing melancholic, carries an ironic edge, as if the speaker is mocking the idea of vulnerability. Facial expressions and posture may mimic introspection but are used here to convey a playful or teasing sarcasm rather than genuine sensitivity"
363,1_S10E04_403_u,"The speaker's utterance """"The kind who almost put a pillow over your face last night"""" is delivered with genuine anger, frustration, and resentment, without any sarcasm. The phrase """"The kind who"""" is used seriously and accusatorily, emphasizing the severity of the incident. Facial cues such as raised brows, tightened lids, and pulled lip corners reflect authentic emotional intensity rather than irony or mockery. Overall, the delivery conveys a non-sarcastic and earnest tone"
364,1_S11E08_351_u,"The speaker's utterance """"Yes. Why don't you run get me a can of Pringles"""" is informal and lighthearted, but delivered with genuine exasperation and frustration, without sarcasm or teasing. The request, though somewhat abrupt, is sincere rather than mocking. Facial cues such as raised brows and tightened lips reflect authentic annoyance, supporting a non-sarcastic interpretation. Overall, the tone and expressions suggest the speaker is serious and straightforward"
365,1_3842_u,"The video is actually non-sarcastic. The speaker's utterance """"So what, you're just gonna walk up and down the stairs?"""" conveys genuine frustration and skepticism without sarcasm or mockery. The tone is informal and conversational, reflecting sincere concern rather than playful dismissal. Although facial expressions and voice tone may vary, the overall sentiment is earnest and straightforward, supporting a non-sarcastic interpretation"
366,2_342_u,"The speaker's utterance """"In what Blanche, dog years?"""" is delivered with a flat tone and a stretched-out emphasis on ""dog years,"" signaling sarcasm.

The straight-faced delivery contrasts with the playful wording, indicating irony or mockery rather than genuine confusion or humor.

Facial expressions and vocal tone support a deadpan sarcastic delivery, despite the otherwise neutral setting.

Overall, the video conveys sarcasm through tone and emphasis, rather than straightforward playfulness.
"
367,2_439_u,"The video is actually non-sarcastic. The speaker's utterance """"Twenty-one hours, you're a hero"""" expresses genuine empathy and admiration for someone enduring a difficult experience. The tone is sincere and heartfelt, without any irony or mockery. Facial expressions and vocal delivery reflect compassion and support rather than sarcasm. Overall, the sentiment is earnest and respectful"
368,1_S09E08_255_u,"The speaker's utterance """"No, pinch me!"""" is delivered with a frustrated expression and an annoyed tone, rather than genuine surprise or excitement. The contrast between the words and the delivery indicates sarcasm. Facial cues such as tightened lids and pulled lip corners reflect irritation, suggesting the speaker is being ironic or mocking rather than genuinely eager"
369,1_S12E04_003_u,"The video is actually sarcastic. The speaker's utterance """"Wait, I'm still in them, right?"""" is delivered with a sarcastic tone, using irony to express disbelief or mock confusion. Facial expressions like raised brows and a tightened lid enhance the sarcastic delivery, indicating the speaker is not genuinely uncertain but is playfully skeptical or teasing"
370,2_442_u,"The video is actually sarcastic. The speaker's utterance """"No it's the rose in the kitchen thing"""" is delivered with a sarcastic tone, using exasperation and emphasis to mock or tease rather than genuinely correct. Facial cues like raised brows and tightened lips support a playful or ironic attitude. While the sentiment seems frustrated, the delivery indicates sarcasm rather than sincere annoyance"
371,1_S12E01_297_u,"Despite the speaker's utterance conveying excitement and enthusiasm, with a primary underlying emotion of enthusiasm and a positive sentiment, the video is sarcastic. This conclusion is drawn from the speaker's tonality description, which reveals a shift from a neutral tone to a more assertive and emphatic one, indicating an escalation in intensity or urgency. Additionally, the speaker's facial description shows a mix of emotions, including surprise, contempt, sadness, anger, and doubt, which suggests that the speaker's enthusiasm is not genuine. The contrast between the speaker's words and tone, along with the facial cues, implies that the video is sarcastic."
372,1_80_u,"The video is non-sarcastic because despite the speaker's utterance having a hint of sarcasm, the overall sentiment and tone of the video are positive, lighthearted, and playful. The conversation among the actors is friendly and relaxed, and the speaker's facial expressions and tone convey happiness and a sense of humor. The subtle undertone of seriousness in the speaker's tone is overshadowed by the cheerful and carefree vibe of the video, leading to a non-sarcastic label."
373,4_S01E05_107_u,"The video is non-sarcastic because the speaker's utterance ""Good point. Maybe there isn’t one. Maybe that’s my error."" conveys self-doubt and humility, with a neutral to slightly negative sentiment. The language used is straightforward and genuine, suggesting a sincere and honest self-assessment. The speaker's tonality is introspective and self-reflective, without any hint of sarcasm. Additionally, the facial expressions observed in the video, such as raised brows and lip corners, suggest emotions like surprise, happiness, and doubt, but not sarcasm. Overall, the speaker's words, tone, and facial expressions all point to a non-sarcastic tone."
374,2_20_u,"The video is actually non-sarcastic. The speaker's tone is confused and reluctant, without irony or sarcasm. The phrase """"All right"""" reflects begrudging acceptance or uncertainty rather than mockery. Facial expressions such as raised inner brow and tightened lid indicate distress or hesitation, supporting a genuine emotional state rather than sarcasm"
375,2_612_u,"The speaker's utterance ""I don't know Rose, maybe Mary Poppins has an Italian cousin"" conveys a playful, whimsical, and humorous tone, with a hint of irony and subtle sarcasm. The lighthearted and carefree tone, accompanied by a tongue-in-cheek delivery, suggests that the speaker is not taking themselves seriously. The facial cues, including raised brows, cheek, and lip corners, and the emotional tone of contemplation and curiosity, further support the conclusion that the video is sarcastic."
376,1_S12E11_002_u,"The speaker's utterance ""A waste of champagne?"" conveys disappointment and frustration with a hint of irony, implying that something expected to be celebratory has not lived up to its promise. The negative sentiment and use of ""waste"" reinforce the speaker's regret and annoyance. The tone is slightly sarcastic, which is further supported by the speaker's facial expressions, such as raised brows and tightened lids, indicating a mix of emotions like happiness, sadness, and doubt. The video's context, a casual gathering of friends or family members, contrasts with the speaker's negative sentiment, adding to the sarcastic tone."
377,1_506_u,"The video is actually non-sarcastic. Although the phrase ""not to mention you'd have to power down on Saturdays"" might sound like it adds emphasis, the speaker's tone is genuine and frustrated, not exaggerated or ironic. The statement reflects a real concern or inconvenience, and there are no clear indicators of mockery or tongue-in-cheek delivery. The overall sentiment is sincere annoyance, not sarcasm"
378,4_S01E07_153_u,"Based on the provided description, the video is non-sarcastic. The speaker's utterance, ""I'm pretty sure that's what it said. Either that or it was an ad for sunglasses,"" reflects genuine uncertainty and an attempt to recall information, not mockery or irony. The second part of the sentence may sound humorous, but it's more likely an honest, self-deprecating attempt to reason through confusion. The neutral tone and calm facial expression further reinforce the idea that the speaker is sincerely trying to remember, rather than being sarcastic"
379,1_S11E05_402_u,"The video is non-sarcastic. The speaker's utterance, ""Oh, my God, you're still here?"", may express genuine surprise or frustration, but it lacks the exaggeration or irony typically associated with sarcasm. The tone is informal and emotionally charged, suggesting authentic annoyance or disbelief rather than a mocking or ironic attitude. The facial expressions like raised brows and tightened lid support a genuine reaction, not a tongue-in-cheek one. Therefore, the speaker appears to be expressing real exasperation, not sarcasm"
380,1_S11E08_005_u,"Based on the description, the video is non-sarcastic. The speaker's utterance, ""Well, according to his text, he was on the second floor, then he stopped to tie his shoe,"" appears to be a literal retelling of events. While the detail may sound unusual, the tone is described as playful and lighthearted, not mocking or ironic. The speaker seems to be genuinely recounting information rather than ridiculing it. Although facial expressions like raised brows and a wrinkled nose might suggest surprise or doubt, they do not necessarily indicate sarcasm. Overall, the sentiment is neutral to slightly amused, but genuine, not sarcastic"
381,1_4639_u,"The speaker's utterance """"Well, I'm just glad you finally found yourself a keeper"""" is delivered with genuine warmth and sincerity, expressing true happiness or relief for the person’s romantic success. The tone lacks condescension or irony, and any shifts in facial expressions reflect authentic positive emotions rather than sarcasm. Overall, the delivery suggests a sincere and supportive sentiment"
382,4_S01E02_061_u,"The speaker's utterance """"Why? You think they're hiding him?"""" conveys suspicion and skepticism but is delivered with a sarcastic edge, implying that the suggestion is absurd or unlikely. The tone is confrontational yet mocking, using irony to question the premise. Facial expressions and vocal inflections support a playful disbelief rather than genuine inquiry. The context highlights the sarcastic undertone, suggesting the speaker is poking fun at the idea"
383,2_508_u,"The speaker's utterance """"Yes, the doctor's say if they remove it, he will die!"""" is delivered with a tone that suggests sarcasm, highlighting something very obvious or basic in a mocking way. The assertive and straightforward language contrasts with the implied incredulity, indicating the speaker is mocking the obviousness of the statement. Facial expressions and vocal delivery support this sarcastic undertone rather than sincere urgency or fear."
384,1_S11E13_362_u,"The speaker's utterance """"Did it work?"""" is delivered with a tone that suggests sarcasm, using emphasis and a slight inflection to convey skepticism or disbelief about the outcome. Facial expressions such as a lowered brow, raised upper lid, and depressed lower lip contribute to a mocking or ironic inquiry, rather than genuine curiosity. The overall delivery implies the speaker doubts the success and is subtly ridiculing the situation."
385,2_74_u,"The video is actually sarcastic. The speaker's tone, though assertive and confident, carries a smirk and subtle cues suggesting that the sentiment is not genuinely warm or nostalgic. The phrasing implies mockery or insincerity, indicating that the speaker is sardonically recalling the memory rather than sincerely cherishing it. Facial expressions and delivery reveal a playful sarcasm, contradicting the literal positive words"
386,1_S12E06_027_u,"The video is non-sarcastic, which can be concluded from the speaker's tone, facial expressions, and emotions conveyed. Although the phrase ""All the time?"" has a hint of sarcasm, the overall sentiment and tone of the speaker are more inclined towards frustration, disappointment, and skepticism rather than sarcasm. The speaker's facial expressions, such as a lowered brow and tightened lid, suggest unhappiness and doubt, while the possible emotions observed in the video include happiness and doubt, but not sarcasm. The tone is informal and conversational, but the speaker's voice carries a sense of frustration and disappointment, which further supports the non-sarcastic label."
387,2_260_u,"The speaker's utterance """"Okay, are you aware unagi is an eel?"""" is delivered with a mocking and sarcastic tone, implying impatience or disbelief at the other person's lack of knowledge. The playful and informal phrasing, combined with subtle vocal inflections, conveys irony rather than genuine curiosity. Facial expressions and hesitation underline the sarcastic intent, making the statement a teasing remark rather than a straightforward question"
388,4_S01E03_082_u,"The speaker's utterance """"I wonder if that's significant"""" is delivered with a mocking and sarcastic tone, implying skepticism or dismissal of the idea's importance. The phrasing, combined with subtle vocal cues and facial expressions, suggests irony rather than genuine curiosity. The context and delivery indicate the speaker is teasing or ridiculing the subject, rather than seriously contemplating it"
389,1_11242_u,"The speaker's utterance, ""I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair,"" conveys a playful and affectionate tone, with a hint of teasing criticism. The phrase ""spending an hour on your hair"" implies the speaker thinks this is excessive, which suggests a hint of sarcasm. Additionally, the speaker's facial expressions, such as raised brows and tightened lids, indicate a sense of doubt or playfulness, further supporting the label of sarcasm."
390,1_S12E02_228_u,"The speaker's utterance conveys enthusiasm and eagerness, but is delivered in a way that highlights the absurdity of the situation. The tone, facial expressions, and delivery suggest mocking or ironic intent, contrasting with the literal positivity of the words. The overall effect is sarcasm, emphasizing that the speaker does not genuinely mean the optimistic sentiment expressed"
391,2_498_u,"The speaker's utterance ""Uh, so how many cameras are actually on you"" conveys curiosity with a hint of skepticism or playfulness, reinforced by the informal and conversational tone. The use of ""Uh"" adds hesitation or uncertainty, while the neutral sentiment and non-judgmental language suggest a lighthearted or humorous intent. The speaker's tone becomes increasingly animated and enthusiastic, with a noticeable shift in pitch and volume, indicating excitement or passion. The speaker's facial expressions, including raised brows and a tightened lid, suggest doubt. While the sarcasm is subtle, these cues collectively suggest that the video is sarcastic."
392,4_S02E14_026_u,"The video is actually non-sarcastic. The speaker's utterance, while playful and teasing, conveys genuine curiosity or candid commentary rather than sarcasm. The language and tone lack irony or mockery, and facial expressions such as raised brows and tightened lips indicate thoughtfulness or mild skepticism instead of sarcastic doubt. Overall, the delivery is sincere and straightforward rather than sarcastic"
393,3_S03E03_126_u,"The speaker's utterance ""But instead of that, you bought a chain?"" conveys disappointment and frustration, with a hint of accusation. The tone is somewhat critical, implying unmet expectations. The phrase ""you bought a chain"" has a slightly mocking tone, suggesting the purchase was frivolous. The speaker's facial expressions, such as raised brows and a wrinkled nose, and the subtle shift in intonation towards a more assertive tone, further reinforce the sarcastic undertone."
394,4_S01E02_058_u,"The speaker's utterance ""No, hooker. Went to my office instead of my home"" conveys annoyance and frustration, with a negative sentiment. The tone is informal and conversational, but the language is direct and straightforward, without apparent irony or mocking tone. However, the speaker's facial expressions and tone suggest a deeper, possibly sarcastic or ironic meaning behind the words. The raised brows, tightened lids, and lip corners pulled up indicate a sense of contempt or mockery, contradicting the neutral tone. The possible emotions observed, including happiness and contempt, further support the conclusion that the video is sarcastic."
395,1_8837_u,"The speaker's utterance """"Not as relieved as I'm about to be. It's a brave new world, little lady"""" conveys genuine excitement and anticipation rather than irony or sarcasm. While the phrase """"brave new world"""" can be ironic in other contexts, here it reflects hopefulness and enthusiasm for what lies ahead. The speaker's tone is upbeat and sincere, and facial expressions like raised brows and tightened lids suggest positive engagement and eagerness. The context of a restaurant conversation supports a genuine, excited delivery"
396,1_2614_u,"The speaker's utterance """"Hardly a day goes by when I don't think about it"""" is delivered with a tone that suggests irony and exaggeration, implying that the sentiment is overstated or insincere. The melancholic and wistful phrasing contrasts with subtle vocal or facial cues that indicate mockery or sarcasm. Facial expressions and delivery hint at a playful or ironic attitude, rather than genuine nostalgia or longing."
397,2_502_u,"The video is sarcastic because, despite the speaker's utterance conveying concern and anxiety about Michael Jackson buying the remains of the elephant man, the tone and facial expressions suggest otherwise. The speaker's tone shifts from neutral to assertive, and their facial expressions, such as raised lids, wrinkled nose, and parted lips, indicate contempt and doubt. Additionally, the laughter towards the end of the speech could be interpreted as sarcasm. The absurdity of the situation and the speaker's nuanced response also hint at sarcasm."
398,1_6766_u,"The speaker's utterance """"Maybe that's because I'm not being challenged. It's the same reason Einstein failed math"""" conveys a lighthearted and humorous tone without sarcasm. The reference to Einstein is used playfully and self-deprecatingly, reflecting genuine frustration mixed with humor rather than irony. Facial expressions and vocal tone suggest sincerity and warmth, making the video non-sarcastic overall"
399,2_622_u,"The video is sarcastic due to the speaker's utterance ""What is the boiling point of brain?"" which is an unexpected and absurd inquiry, suggesting tongue-in-cheek humor. The tone shifts from neutral to passionate and animated, and the speaker's facial expressions convey emotions like surprise and contempt, further supporting the sarcastic label. The use of ""Pheebs"" and ""you know strange things"" adds to the playful and humorous tone, but the overall sentiment is one of amusement and curiosity with a dash of sarcasm."
400,1_10748_u,"The speaker's utterance, ""There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc,"" conveys amusement, irony, and playfulness, with a hint of sarcasm. The tone is lighthearted and tongue-in-cheek, with a shift towards frustration and annoyance as the speech progresses. The facial expressions, such as a lowered brow and raised cheek, suggest happiness, but the overall sentiment leans towards negativity. The use of a whimsical comparison to a wine and the speaker's tone and facial cues collectively imply sarcasm."
401,1_S09E23_420_u,"The speaker's utterance """"Thank you"""" is delivered with a tone that lacks genuine gratitude, instead conveying mockery or insincerity. The warmth in the voice contrasts with subtle facial cues or delivery that suggest the appreciation is not sincere, implying sarcasm. The context and expressions hint that the speaker is being sarcastic rather than genuinely thankful"
402,2_204_u,"The speaker's utterance """"Oh Oh, I am convinced!"""" is delivered with a tone that suggests mock enthusiasm and irony, contrasting with the literal excitement of the words. Facial expressions like raised cheeks and parted lips, combined with vocal inflections, indicate a playful or mocking attitude, implying the speaker is not genuinely convinced. The overall delivery hints at sarcasm rather than sincere enthusiasm"
403,1_S10E07_140_u,"The speaker's utterance """"Oh my God, that's who you look like"""" is delivered with a sarcastic and playful tone, implying mock surprise rather than genuine amusement. The raised brows and parted lips, combined with subtle vocal inflections, suggest the speaker is teasing or ridiculing rather than sincerely complimenting. The casual setting contrasts with the ironic delivery, reinforcing the sarcastic nature of the remark"
404,2_410_u,"The video is actually sarcastic. The speaker's utterance """"If you wanna put a label on it"""" is delivered with a mocking and dismissive tone, implying skepticism or irony about the need for labeling. The casual and somewhat indifferent delivery contrasts with subtle cues like facial expressions and vocal emphasis, which suggest sarcasm rather than genuine apathy."
405,2_416_u,"The video is actually sarcastic. The speaker's tone, while confrontational and direct, carries a mocking edge, highlighted by raised brows and the absurdity of the statement. The combination of serious delivery with an unrealistic or exaggerated claim indicates sarcasm rather than genuine accusation"
406,2_478_u,"The video is actually sarcastic. The speaker's utterance """"Oh, wait a minute, I have no one"""" is delivered with a tone that suggests mock sadness or exaggerated despair rather than genuine vulnerability. The melancholic wording contrasts with subtle vocal or facial cues indicating irony or playful exaggeration, implying sarcasm. The overall sentiment is not sincere, pointing to a sarcastic interpretation"
407,1_1803_u,"The speaker's utterance """"Maybe I heard you wrong. A lot of words sound like 'yoga'"""" is delivered with a mocking and playful tone, implying skepticism or disbelief. The casual phrasing coupled with facial expressions suggests the speaker is teasing or making fun rather than genuinely confused, indicating sarcasm"
408,2_429_u,"The video is actually sarcastic. The speaker's utterance """"I really, really enjoyed it. Very exotic."""" is delivered with a mock enthusiastic tone, implying irony or disbelief rather than genuine excitement. The facial expressions and vocal inflections suggest the speaker is being playful or sarcastic, contrasting with the literal meaning of the words"
409,1_11697_u,"The speaker's utterance """"The answer's in this puzzle box. Let's see if you can open it"""" is delivered with a mocking and challenging tone, implying frustration or impatience. The phrase ""puzzle box"" is a sarcastic metaphor for the listener’s fingers, and the raised eyebrows and angry expression further emphasize the speaker's irritation and sarcasm. The overall sentiment contrasts playful encouragement with underlying annoyance"
410,1_5919_u,"The video is non-sarcastic. The speaker's tone is genuinely surprised and somewhat incredulous, reacting earnestly to the idea that not having a girlfriend would prevent someone from playing Dungeons & Dragons. The phrase """"good Lord"""" is used sincerely to express astonishment rather than mockery. The speaker’s facial expressions and emotions support a reaction of surprise and disbelief without sarcasm or irony"
411,2_79_u,"The speaker's utterance """"I'm just gonna throw it out, it's probably just a bunch of shampoo and..."""" conveys genuine frustration and annoyance, with a straightforward and literal tone. The use of """"probably"""" and the trailing off indicate uncertainty rather than irony. The speaker's tone shifts naturally to emphasize their point, reflecting confidence rather than sarcasm. Although facial expressions may show sadness and doubt, these align with sincere emotions rather than sarcasm. Overall, the language and tone suggest a genuine, non-sarcastic sentiment"
412,4_S03E23_014_u,"The speaker's utterance """"No problem"""" is delivered with a mocking and insincere tone, implying the opposite of the literal meaning. The casual phrase, combined with facial expressions and vocal inflections, suggests a tongue-in-cheek or dismissive attitude, indicating sarcasm rather than genuine positivity"
413,2_170_u,"The video is sarcastic because despite the speaker's utterance ""The British are coming?"" conveying a sense of urgency and alarm, the overall context and non-verbal cues suggest irony and humor. The speaker's facial expressions, such as raised brows, wrinkled nose, and parted lips, indicate surprise, anger, and doubt, which contradict the serious tone of the phrase. Additionally, the casual and relaxed atmosphere of the scene, with the speakers smiling and holding coffee cups, further suggests that the speaker's statement is not meant to be taken literally, but rather as a sarcastic comment."
414,2_595_u,"The speaker's utterance """"I'd miss you if I broke up with you. Just trying to be supportive"""" conveys genuine care and concern. The tone is sincere and empathetic, without any mocking or ironic undertones. The phrase """"just trying to be supportive"""" reflects an earnest effort to comfort. Facial expressions and emotions such as doubt and contemplation align with a heartfelt and authentic sentiment"
415,1_6534_u,"The speaker's utterance """"No, but maybe she wants a man with a pocket watch"""" is delivered sincerely, with genuine curiosity and lightheartedness. The use of """"maybe"""" and the specific example of a pocket watch reflects a playful but earnest speculation rather than sarcasm. The speaker's facial expressions, including raised brows and a relaxed demeanor, suggest openness and thoughtfulness. The neutral tone and monotone delivery align with a straightforward and genuine message"
416,2_169_u,"The video is sarcastic because the speaker's tone, though critical and dismissive, conveys frustration with an ironic edge. The language, while direct, carries a mocking undertone. The speaker’s facial expressions and tone suggest a blend of anxiety and biting sarcasm. Despite the peaceful and relaxed background scene, the delivery indicates the speaker is not entirely sincere, adding a sarcastic flavor to the message"
417,1_S11E08_195_u,"The speaker's utterance """"I know. It was when I stubbed my toe"""" conveys genuine frustration and annoyance over a minor injury. The tone is straightforward and sincere, reflecting real irritation rather than playful sarcasm. The facial expressions, including raised brows and wrinkled nose, indicate authentic mixed emotions, but the overall delivery lacks the irony or mockery characteristic of sarcasm"
418,3_S01E03_122_u,"The speaker's utterance """"Your borders are merely a construct. I prefer to think of myself as a citizen of the world"""" conveys a tone of irony and mock idealism. The calm and composed delivery contrasts with the exaggerated idealistic statement, suggesting the speaker is being facetious. Facial expressions and subtle emotional cues, such as raised eyebrows or slight smirks, imply sarcasm rather than sincere conviction. Overall, the video carries a sarcastic undertone challenging the seriousness of the statement"
419,2_474_u,"The speaker's utterance ""Lovely,"" despite sounding positive, is delivered with a wrinkled nose and tightened eyes, which convey irritation or disdain. The contrast between the word’s literal meaning and the speaker’s facial expressions and tone suggests irony and sarcasm rather than genuine delight. The sarcastic delivery implies that the situation or subject being referred to is anything but lovely"
420,1_4792_u,"The video is not sarcastic. Although the speaker’s utterance, “Obviously, we're no longer a Justice League. We have no choice but to switch to our Muppet Baby costumes”, may sound absurd or humorous, it is delivered with genuine sadness and frustration rather than sarcasm. The tone reflects disappointment and resignation, and the speaker sincerely expresses their feelings. The facial expressions and emotional cues support this interpretation, showing sadness and doubt without the irony or mocking undertones typical of sarcasm"
421,1_S12E07_147_u,"The video is not sarcastic. The speaker’s utterance, “Hmm. But you're not, are you?” expresses genuine skepticism and curiosity rather than sarcasm. The tone is inquiring and somewhat concerned, without irony or mocking intent. Facial expressions such as raised brows and tightened lips indicate thoughtful engagement and mild frustration, consistent with a serious conversation rather than sarcasm. Overall, the language and demeanor suggest sincerity instead of sarcasm"
422,1_S12E04_040_u,"The video is actually sarcastic. The speaker’s utterance, “Tell us the truth. Did she get you pregnant?” conveys accusation and suspicion, but the impossibility of the situation combined with the straight-faced delivery implies sarcasm. The tone is confrontational yet mocking, suggesting the speaker is teasing or ridiculing rather than seriously accusing. Although the speaker’s facial expressions appear calm and composed, the content and delivery contradict this, reinforcing the sarcastic intent"
423,2_231_u,"The video is non-sarcastic because the speaker's utterance “No, no, no, it’s flattery” conveys genuine clarification rather than irony or mockery. The tone is more explanatory and earnest, showing annoyance or frustration without sarcasm. The speaker’s facial expressions, such as raised brows and tightened lids, reflect seriousness and emphasis rather than playfulness or mockery. Although the tone shifts to positivity and enthusiasm, these changes support sincerity rather than sarcasm."
424,4_S01E07_158_u,"The video is non-sarcastic. The speaker's utterance, ""It's a very sad thing, an un-calibrated centrifuge. It makes me cry too,"" expresses genuine frustration and disappointment. The hyperbole is sincere, emphasizing the seriousness of the issue rather than being playful or ironic. The speaker's facial expressions, though showing raised brows and a wrinkled nose, convey concern and sadness, not sarcasm. Despite the somber tone and context, the overall delivery is earnest and heartfelt, indicating a non-sarcastic video"
425,1_S12E15_154_u,"The video is actually sarcastic. The speaker’s utterance, “Well, it is important for you two to keep the spark alive,” is delivered with a playful yet mocking tone, implying skepticism rather than genuine encouragement. The raised inner brow, slight smirk or pulled lip corner, and subtle cues in body language suggest that the speaker is poking fun at the idea rather than sincerely promoting it. The overall sentiment carries irony, and the calm delivery masks a layer of sarcasm beneath the surface"
426,1_S10E04_057_u,"Based on the description, the video is actually non-sarcastic. The speaker's utterance, “Don't try luring me in with sexy talk,” conveys genuine defensiveness and annoyance rather than sarcasm. The tone is straightforward and cautionary, expressing clear boundaries. Facial expressions like the lowered brow, raised upper lid, and wrinkled nose reflect sincere doubt and irritation, not mockery or irony. The progression from neutral to assertive supports a serious and direct communication rather than a sarcastic one"
427,4_S02E02_016_u,"The video is actually non-sarcastic. The speaker's utterance, ""I'm not terminal; merely pathetic. You wouldn't believe the crap people let me get away with,"" conveys genuine self-deprecation and frustration rather than irony or humor. The tone is earnest and serious, reflecting true emotional intensity. Facial expressions like a lowered brow and raised upper lid suggest vulnerability and doubt, not sarcasm. The hospital hallway context supports a sincere and heartfelt moment, with no clear indication of sarcasm or playful tone"
428,1_S10E10_158_u,"The speaker's utterance, ""I would like to keep... the official flag of our apartment,"" is delivered with genuine playfulness and humor rather than irony. The tone is informal and conversational, conveying warmth and lightheartedness. Facial expressions like raised brows and a tightened lid suggest happiness and pleasant surprise, consistent with sincerity. The whimsical mention of an ""official flag"" reflects affection and fun, not sarcasm. Overall, the video conveys a sincere and jovial mood."
429,1_S12E18_290_u,"The speaker's utterance, ""But the time machine thing is probably more likely,"" expresses genuine skepticism and uncertainty rather than sarcasm. The tone is casual and conversational, with straightforward sincerity. Facial expressions and emotions, ranging from happiness to doubt, support an earnest and thoughtful attitude. The video context, featuring a genuine conversation between two actors, further aligns with a non-sarcastic interpretation."
430,3_S04E10_120_u,"Although the speaker says ""Outstanding,"" the tone is flat and delivered amidst a context of frustration, such as having a bad day and broken glasses. The contrast between the positive word and the speaker’s likely annoyed or exasperated demeanor, including subtle facial cues, indicates sarcasm. The utterance is therefore an ironic expression of displeasure rather than genuine enthusiasm."
431,1_S11E05_186_u,"The speaker's utterance ""Take him to the zoo and leave him there"" expresses genuine frustration and annoyance. The tone is straightforward and serious, without irony or playfulness. The suggestion, while strong, is delivered sincerely. The rise in pitch around the word ""six"" reflects emphasis rather than sarcasm"
432,4_S01E05_108_u,"The speaker's utterance, ""Most people don’t like to listen, so what’s wrong with you?"" conveys genuine frustration and concern rather than sarcasm. The tone is direct and assertive but lacks the irony or mocking quality typical of sarcasm. The phrase ""what’s wrong with you?"" is used here as a serious inquiry or expression of exasperation, not as a sarcastic jab. While the facial cues like raised brow and wrinkled nose might suggest surprise or doubt, they align with the speaker’s earnest effort to understand or challenge the listener. Overall, the video’s tone is sincere and straightforward, supporting a non-sarcastic interpretation"
433,4_S01E04_094_u,"While the speaker’s utterance includes a medical statement followed by a lighter comment, the tone remains sincere and informative rather than ironic or mocking. The speaker appears to be gently clarifying or explaining, without any playful or sarcastic intent. Facial expressions like raised brows and tightened lids reflect engagement and emphasis, not sarcasm. Overall, the video conveys a genuine and straightforward message"
434,1_6092_u,"The speaker’s utterance, “Oh, that would be mighty white of you,” while traditionally used sarcastically, here is delivered with raised eyebrows and a genuine smile, suggesting sincerity rather than irony. The tone comes across as warm and playful without mockery or teasing. Facial expressions reinforce a friendly and lighthearted mood, indicating the speaker means the phrase earnestly. Overall, the video conveys a sincere and amicable interaction."
435,1_7089_u,"The speaker's utterance, ""Yeah, we, uh, made gift bags, had wine, and then went online and saw this,"" is delivered with a tone of subtle mockery and understatement. The casual and nonchalant delivery, paired with facial cues such as raised eyebrows or a slight smirk, suggests the speaker is downplaying or poking fun at the events described. The lack of genuine enthusiasm and the understated language hint at sarcasm, implying the situation was less enjoyable or more ironic than stated."
436,3_S05E01_120_u,"The video is non-sarcastic. The speaker’s utterance “He was oddly tall, don’t you think?” expresses genuine curiosity and surprise without any mocking or ironic intent. The use of “oddly” serves as a sincere observation rather than sarcasm. The speaker’s calm demeanor, neutral tone, and facial expressions like raised brows and tightened lids indicate thoughtful reflection and mild surprise, consistent with a straightforward and sincere comment."
437,1_S12E21_167_u,"The video is sarcastic. The speaker's utterance ""Yes, but it may just be the Indian accent"" conveys skepticism with a mocking undertone. The cautious and hesitant tone, combined with facial cues like a raised inner brow and tightened lid, suggests that the speaker is not genuinely considering the explanation but is instead expressing disbelief or irony. The overall delivery implies sarcasm, subtly poking fun at the idea."
438,1_S11E05_343_u,"The video is non-sarcastic. The speaker’s utterance, “At least he can still clean the oven, so that’s something,” conveys a genuine sense of finding a silver lining in a frustrating situation. The tone reflects mild disappointment but also acceptance and appreciation for any positive aspect. The language is straightforward, without irony or mocking undertones. Although the speaker’s facial expressions and tonality may suggest some happiness, these likely reflect sincere relief or hope rather than sarcasm."
